"Identificador de URL";"Nombre";"Categorías";"Nombre de propiedad 1";"Valor de propiedad 1";"Nombre de propiedad 2";"Valor de propiedad 2";"Nombre de propiedad 3";"Valor de propiedad 3";"Precio";"Precio promocional";"Peso (kg)";"Alto (cm)";"Ancho (cm)";"Profundidad (cm)";"Stock";"SKU";"Código de barras";"Mostrar en tienda";"Envío sin cargo";"Descripción";"Tags";"Título para SEO";"Descripción para SEO";"Marca";"Producto Físico";"MPN (Número de pieza del fabricante)";"Sexo";"Rango de edad";"Costo"
"bersa-palanca-de-seguro";"Bersa PALANCA DE SEGURO";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"15916.38";"";"1";"15";"10";"30";"5";"TP22A16-PAV";"";"SI";"NO";"PALANCA DE SEGURO";"bersa";"Bersa PALANCA DE SEGURO | JGO Armeria";"PALANCA DE SEGURO";"Bersa";"SI";"TP22A16-PAV";"";"";""
"bersa-palanca-reten-corredera-desarme";"Bersa PALANCA RETEN CORREDERA - DESARME";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"16822.08";"";"1";"15";"10";"30";"5";"T402301-PAV";"";"SI";"NO";"PALANCA RETEN CORREDERA - DESARME";"bersa";"Bersa PALANCA RETEN CORREDERA - DESARME | JGO Armeria";"PALANCA RETEN CORREDERA - DESARME";"Bersa";"SI";"T402301-PAV";"";"";""
"bersa-palanca-reten-corredera-22";"Bersa PALANCA RETEN CORREDERA 22";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"18380.62";"";"1";"15";"10";"30";"5";"TP22A33-PAV";"";"SI";"NO";"PALANCA RETEN CORREDERA 22";"bersa";"Bersa PALANCA RETEN CORREDERA 22 | JGO Armeria";"PALANCA RETEN CORREDERA 22";"Bersa";"SI";"TP22A33-PAV";"";"";""
"bersa-palanca-reten-de-corredera";"Bersa PALANCA RETEN DE CORREDERA";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"18380.62";"";"1";"15";"10";"30";"5";"TP380A33-PAV";"";"SI";"NO";"PALANCA RETEN DE CORREDERA";"bersa";"Bersa PALANCA RETEN DE CORREDERA | JGO Armeria";"PALANCA RETEN DE CORREDERA";"Bersa";"SI";"TP380A33-PAV";"";"";""
"bersa-palanca-seguro";"Bersa PALANCA SEGURO";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"13838.33";"";"1";"15";"10";"30";"5";"TP380CCA16-PAV";"";"SI";"NO";"PALANCA SEGURO";"bersa";"Bersa PALANCA SEGURO | JGO Armeria";"PALANCA SEGURO";"Bersa";"SI";"TP380CCA16-PAV";"";"";""
"bersa-percutor";"Bersa PERCUTOR";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"10735.05";"";"1";"15";"10";"30";"5";"T901205P-PAV";"";"SI";"NO";"PERCUTOR";"bersa";"Bersa PERCUTOR | JGO Armeria";"PERCUTOR";"Bersa";"SI";"T901205P-PAV";"";"";""
"bersa-percutor-22";"Bersa PERCUTOR 22";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"10725.86";"";"1";"15";"10";"30";"5";"TP22A7-PAV";"";"SI";"NO";"PERCUTOR 22";"bersa";"Bersa PERCUTOR 22 | JGO Armeria";"PERCUTOR 22";"Bersa";"SI";"TP22A7-PAV";"";"";""
"bersa-percutor-extendido-tpr-thunder-thund";"Bersa PERCUTOR EXTENDIDO TPR / THUNDER / THUNDER PRO";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"17369.55";"";"1";"15";"10";"30";"5";"T901205PXT-PAV";"";"SI";"NO";"PERCUTOR EXTENDIDO TPR / THUNDER / THUNDER PRO";"bersa";"Bersa PERCUTOR EXTENDIDO TPR / THUNDER / THUNDER PRO | JGO Armeria";"PERCUTOR EXTENDIDO TPR / THUNDER / THUNDER PRO";"Bersa";"SI";"T901205PXT-PAV";"";"";""
"bersa-perno";"Bersa PERNO";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"3333.15";"";"1";"15";"10";"30";"5";"P22B1-5";"";"SI";"NO";"PERNO";"bersa";"Bersa PERNO | JGO Armeria";"PERNO";"Bersa";"SI";"P22B1-5";"";"";""
"bersa-perno-de-cacha";"Bersa PERNO DE CACHA";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"6643.32";"";"1";"15";"10";"30";"5";"TP22B1-6-PAV";"";"SI";"NO";"PERNO DE CACHA";"bersa";"Bersa PERNO DE CACHA | JGO Armeria";"PERNO DE CACHA";"Bersa";"SI";"TP22B1-6-PAV";"";"";""
"bersa-perno-de-disparador";"Bersa PERNO DE DISPARADOR";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"7659.36";"";"1";"15";"10";"30";"5";"T904003-PAV";"";"SI";"NO";"PERNO DE DISPARADOR";"bersa";"Bersa PERNO DE DISPARADOR | JGO Armeria";"PERNO DE DISPARADOR";"Bersa";"SI";"T904003-PAV";"";"";""
"bersa-perno-de-ensamble";"Bersa PERNO DE ENSAMBLE";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"6606.54";"";"1";"15";"10";"30";"5";"T492501-PAV";"";"SI";"NO";"PERNO DE ENSAMBLE";"bersa";"Bersa PERNO DE ENSAMBLE | JGO Armeria";"PERNO DE ENSAMBLE";"Bersa";"SI";"T492501-PAV";"";"";""
"bersa-perno-de-martillo";"Bersa PERNO DE MARTILLO";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"7659.36";"";"1";"15";"10";"30";"5";"TP22B21-PAV";"";"SI";"NO";"PERNO DE MARTILLO";"bersa";"Bersa PERNO DE MARTILLO | JGO Armeria";"PERNO DE MARTILLO";"Bersa";"SI";"TP22B21-PAV";"";"";""
"bersa-perno-de-transmision-del-sensor";"Bersa PERNO DE TRANSMISIÓN DEL SENSOR";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"3333.15";"";"1";"15";"10";"30";"5";"TP380CCA41-PAV";"";"SI";"NO";"PERNO DE TRANSMISIÓN DEL SENSOR";"bersa";"Bersa PERNO DE TRANSMISIÓN DEL SENSOR | JGO Armeria";"PERNO DE TRANSMISIÓN DEL SENSOR";"Bersa";"SI";"TP380CCA41-PAV";"";"";""
"bersa-perno-del-disparador";"Bersa PERNO DEL DISPARADOR";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"7659.36";"";"1";"15";"10";"30";"5";"TP22B1-4-PAV";"";"SI";"NO";"PERNO DEL DISPARADOR";"bersa";"Bersa PERNO DEL DISPARADOR | JGO Armeria";"PERNO DEL DISPARADOR";"Bersa";"SI";"TP22B1-4-PAV";"";"";""
"bersa-perno-del-extractor-anterior-2020";"Bersa PERNO DEL EXTRACTOR ( ANTERIOR 2020 )";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"7645.56";"";"1";"15";"10";"30";"5";"T901211-PAV";"";"SI";"NO";"PERNO DEL EXTRACTOR ( ANTERIOR 2020 )";"bersa";"Bersa PERNO DEL EXTRACTOR ( ANTERIOR 2020 ) | JGO Armeria";"PERNO DEL EXTRACTOR ( ANTERIOR 2020 )";"Bersa";"SI";"T901211-PAV";"";"";""
"bersa-perno-del-fiador";"Bersa PERNO DEL FIADOR";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"7631.77";"";"1";"15";"10";"30";"5";"T905208-PAV";"";"SI";"NO";"PERNO DEL FIADOR";"bersa";"Bersa PERNO DEL FIADOR | JGO Armeria";"PERNO DEL FIADOR";"Bersa";"SI";"T905208-PAV";"";"";""
"bersa-perno-del-reten-de-cargador";"Bersa PERNO DEL RETEN DE CARGADOR";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"6606.54";"";"1";"15";"10";"30";"5";"T492404-PAV";"";"SI";"NO";"PERNO DEL RETEN DE CARGADOR";"bersa";"Bersa PERNO DEL RETEN DE CARGADOR | JGO Armeria";"PERNO DEL RETEN DE CARGADOR";"Bersa";"SI";"T492404-PAV";"";"";""
"bersa-perno-del-reten-de-percutor";"Bersa PERNO DEL RETEN DE PERCUTOR";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"1930.93";"";"1";"15";"10";"30";"5";"T491210-PAV";"";"SI";"NO";"PERNO DEL RETEN DE PERCUTOR";"bersa";"Bersa PERNO DEL RETEN DE PERCUTOR | JGO Armeria";"PERNO DEL RETEN DE PERCUTOR";"Bersa";"SI";"T491210-PAV";"";"";""
"bersa-perno-del-seguro";"Bersa PERNO DEL SEGURO";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"4730.78";"";"1";"15";"10";"30";"5";"T902414-NKL";"";"SI";"NO";"PERNO DEL SEGURO";"bersa";"Bersa PERNO DEL SEGURO | JGO Armeria";"PERNO DEL SEGURO";"Bersa";"SI";"T902414-NKL";"";"";""
"bersa-perno-del-seguro-automatico-del-percutor";"Bersa PERNO DEL SEGURO AUTOMATICO DEL PERCUTOR";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"3834.28";"";"1";"15";"10";"30";"5";"T491212";"";"SI";"NO";"PERNO DEL SEGURO AUTOMATICO DEL PERCUTOR";"bersa";"Bersa PERNO DEL SEGURO AUTOMATICO DEL PERCUTOR | JGO Armeria";"PERNO DEL SEGURO AUTOMATICO DEL PERCUTOR";"Bersa";"SI";"T491212";"";"";""
"bersa-perno-extractor";"Bersa PERNO EXTRACTOR";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"3834.28";"";"1";"15";"10";"30";"5";"TP22A1-2-PAV";"";"SI";"NO";"PERNO EXTRACTOR";"bersa";"Bersa PERNO EXTRACTOR | JGO Armeria";"PERNO EXTRACTOR";"Bersa";"SI";"TP22A1-2-PAV";"";"";""
"bersa-perno-palanca-de-desarme";"Bersa PERNO PALANCA DE DESARME";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"4730.78";"";"1";"15";"10";"30";"5";"TP22A17-NKL";"";"SI";"NO";"PERNO PALANCA DE DESARME";"bersa";"Bersa PERNO PALANCA DE DESARME | JGO Armeria";"PERNO PALANCA DE DESARME";"Bersa";"SI";"TP22A17-NKL";"";"";""
"bersa-perno-tope-del-seguro";"Bersa PERNO TOPE DEL SEGURO";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"7659.36";"";"1";"15";"10";"30";"5";"T902418-PAV";"";"SI";"NO";"PERNO TOPE DEL SEGURO";"bersa";"Bersa PERNO TOPE DEL SEGURO | JGO Armeria";"PERNO TOPE DEL SEGURO";"Bersa";"SI";"T902418-PAV";"";"";""
"bersa-placa-adaptadora-para-mira-holografica";"Bersa PLACA ADAPTADORA PARA MIRA HOLOGRÁFICA (TPR XT) - COMPATIBLE CON HUELLA DOCTER";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"53333.78";"";"1";"15";"10";"30";"5";"T901052-ANN";"";"SI";"NO";"PLACA ADAPTADORA PARA MIRA HOLOGRÁFICA (TPR XT) - COMPATIBLE CON HUELLA DOCTER";"bersa";"Bersa PLACA ADAPTADORA PARA MIRA HOLOGRÁFICA (TPR XT) - COMPATIBLE CON HUELLA DOCTER | JGO Armeria";"PLACA ADAPTADORA PARA MIRA HOLOGRÁFICA (TPR XT) - COMPATIBLE CON HUELLA DOCTER";"Bersa";"SI";"T901052-ANN";"";"";""
"bersa-placa-adaptadora-para-mira-holografica-h";"Bersa PLACA ADAPTADORA PARA MIRA HOLOGRÁFICA HUELLA RMR PARA MODELOS TPR XT";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"68443.65";"";"1";"15";"10";"30";"5";"T901057-ANN";"";"SI";"NO";"PLACA ADAPTADORA PARA MIRA HOLOGRÁFICA HUELLA RMR PARA MODELOS TPR XT";"bersa";"Bersa PLACA ADAPTADORA PARA MIRA HOLOGRÁFICA HUELLA RMR PARA MODELOS TPR XT | JGO Armeria";"PLACA ADAPTADORA PARA MIRA HOLOGRÁFICA HUELLA RMR PARA MODELOS TPR XT";"Bersa";"SI";"T901057-ANN";"";"";""
"bersa-placa-adaptadora-para-mira-holografica-o";"Bersa PLACA ADAPTADORA PARA MIRA HOLOGRÁFICA OSIGHT ADAPTA HUELLA RMSc a HUELLA RMR - PARA BP9FS ANODIZADDA NEGRO";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"68443.65";"";"1";"15";"10";"30";"5";"T471057-ANN";"";"SI";"NO";"PLACA ADAPTADORA PARA MIRA HOLOGRÁFICA OSIGHT ADAPTA HUELLA RMSc a HUELLA RMR - PARA BP9FS ANODIZADDA NEGRO";"bersa";"Bersa PLACA ADAPTADORA PARA MIRA HOLOGRÁFICA OSIGHT ADAPTA HUELLA RMSc a HUELLA RMR - PARA BP9FS ANODIZADDA NEGRO | JGO Armeria";"PLACA ADAPTADORA PARA MIRA HOLOGRÁFICA OSIGHT ADAPTA HUELLA RMSc a HUELLA RMR - PARA BP9FS ANODIZADDA NEGRO";"Bersa";"SI";"T471057-ANN";"";"";""
"bersa-placa-con-alza-integrada-para-bpccct";"Bersa PLACA CON ALZA INTEGRADA PARA BPccCT";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"65323.67";"";"1";"15";"10";"30";"5";"T491053-ANN";"";"SI";"NO";"PLACA CON ALZA INTEGRADA PARA BPccCT";"bersa";"Bersa PLACA CON ALZA INTEGRADA PARA BPccCT | JGO Armeria";"PLACA CON ALZA INTEGRADA PARA BPccCT";"Bersa";"SI";"T491053-ANN";"";"";""
"bersa-rabiza-de-nylon-con-cable-de-acero-recub";"Bersa RABIZA DE NYLON CON CABLE DE ACERO RECUBIERTO - INCLUYE GANCHO DOBLE DE SEGURIDAD";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"23207.8";"";"1";"15";"10";"30";"5";"GF-NPL21B";"";"SI";"NO";"RABIZA DE NYLON CON CABLE DE ACERO RECUBIERTO - INCLUYE GANCHO DOBLE DE SEGURIDAD";"bersa";"Bersa RABIZA DE NYLON CON CABLE DE ACERO RECUBIERTO - INCLUYE GANCHO DOBLE DE SEGURIDAD | JGO Armeria";"RABIZA DE NYLON CON CABLE DE ACERO RECUBIERTO - INCLUYE GANCHO DOBLE DE SEGURIDAD";"Bersa";"SI";"GF-NPL21B";"";"";""
"bersa-refuerzo-resorte-recuperador";"Bersa REFUERZO RESORTE RECUPERADOR";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"12468.29";"";"1";"15";"10";"30";"5";"T451536";"";"SI";"NO";"REFUERZO RESORTE RECUPERADOR";"bersa";"Bersa REFUERZO RESORTE RECUPERADOR | JGO Armeria";"REFUERZO RESORTE RECUPERADOR";"Bersa";"SI";"T451536";"";"";""
"bersa-refuerzo-resorte-recuperador-9-40-45";"Bersa REFUERZO RESORTE RECUPERADOR 9/40 / 45";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"12468.29";"";"1";"15";"10";"30";"5";"T911536";"";"SI";"NO";"REFUERZO RESORTE RECUPERADOR 9/40 / 45";"bersa";"Bersa REFUERZO RESORTE RECUPERADOR 9/40 / 45 | JGO Armeria";"REFUERZO RESORTE RECUPERADOR 9/40 / 45";"Bersa";"SI";"T911536";"";"";""
"bersa-resaltador-del-sensor";"Bersa RESALTADOR DEL SENSOR";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"1471.19";"";"1";"15";"10";"30";"5";"TP380CCA44";"";"SI";"NO";"RESALTADOR DEL SENSOR";"bersa";"Bersa RESALTADOR DEL SENSOR | JGO Armeria";"RESALTADOR DEL SENSOR";"Bersa";"SI";"TP380CCA44";"";"";""
"bersa-resoerte-del-seguro";"Bersa RESOERTE DEL SEGURO";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"4367.58";"";"1";"15";"10";"30";"5";"T902415";"";"SI";"NO";"RESOERTE DEL SEGURO";"bersa";"Bersa RESOERTE DEL SEGURO | JGO Armeria";"RESOERTE DEL SEGURO";"Bersa";"SI";"T902415";"";"";""
"bersa-resoerte-del-seguro-de-cargador";"Bersa RESOERTE DEL SEGURO DE CARGADOR";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"4082.54";"";"1";"15";"10";"30";"5";"TP22B18";"";"SI";"NO";"RESOERTE DEL SEGURO DE CARGADOR";"bersa";"Bersa RESOERTE DEL SEGURO DE CARGADOR | JGO Armeria";"RESOERTE DEL SEGURO DE CARGADOR";"Bersa";"SI";"TP22B18";"";"";""
"bersa-resoerte-recuperador";"Bersa RESOERTE RECUPERADOR";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"12468.29";"";"1";"15";"10";"30";"5";"T451535";"";"SI";"NO";"RESOERTE RECUPERADOR";"bersa";"Bersa RESOERTE RECUPERADOR | JGO Armeria";"RESOERTE RECUPERADOR";"Bersa";"SI";"T451535";"";"";""
"bersa-resorte-de-disparador";"Bersa RESORTE DE DISPARADOR";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"3503.26";"";"1";"15";"10";"30";"5";"T904004";"";"SI";"NO";"RESORTE DE DISPARADOR";"bersa";"Bersa RESORTE DE DISPARADOR | JGO Armeria";"RESORTE DE DISPARADOR";"Bersa";"SI";"T904004";"";"";""
"bersa-resorte-de-martillo-9-40";"Bersa RESORTE DE MARTILLO 9/40";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"6896.18";"";"1";"15";"10";"30";"5";"T905104";"";"SI";"NO";"RESORTE DE MARTILLO 9/40";"bersa";"Bersa RESORTE DE MARTILLO 9/40 | JGO Armeria";"RESORTE DE MARTILLO 9/40";"Bersa";"SI";"T905104";"";"";""
"bersa-resorte-de-martillo-compacta-9-40";"Bersa RESORTE DE MARTILLO COMPACTA 9/40";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"6896.18";"";"1";"15";"10";"30";"5";"T915104";"";"SI";"NO";"RESORTE DE MARTILLO COMPACTA 9/40";"bersa";"Bersa RESORTE DE MARTILLO COMPACTA 9/40 | JGO Armeria";"RESORTE DE MARTILLO COMPACTA 9/40";"Bersa";"SI";"T915104";"";"";""
"bersa-resorte-de-percutor";"Bersa RESORTE DE PERCUTOR";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"2974.55";"";"1";"15";"10";"30";"5";"T901206";"";"SI";"NO";"RESORTE DE PERCUTOR";"bersa";"Bersa RESORTE DE PERCUTOR | JGO Armeria";"RESORTE DE PERCUTOR";"Bersa";"SI";"T901206";"";"";""
"bersa-resorte-del-extractor-anterior-2022";"Bersa RESORTE DEL EXTRACTOR (ANTERIOR 2022)";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"4730.78";"";"1";"15";"10";"30";"5";"T901212";"";"SI";"NO";"RESORTE DEL EXTRACTOR (ANTERIOR 2022)";"bersa";"Bersa RESORTE DEL EXTRACTOR (ANTERIOR 2022) | JGO Armeria";"RESORTE DEL EXTRACTOR (ANTERIOR 2022)";"Bersa";"SI";"T901212";"";"";""
"bersa-resorte-del-fiador";"Bersa RESORTE DEL FIADOR";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"3503.26";"";"1";"15";"10";"30";"5";"T905209PXT";"";"SI";"NO";"RESORTE DEL FIADOR";"bersa";"Bersa RESORTE DEL FIADOR | JGO Armeria";"RESORTE DEL FIADOR";"Bersa";"SI";"T905209PXT";"";"";""
"bersa-resorte-del-reten-de-cargador";"Bersa RESORTE DEL RETEN DE CARGADOR";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"3903.24";"";"1";"15";"10";"30";"5";"T492403";"";"SI";"NO";"RESORTE DEL RETEN DE CARGADOR";"bersa";"Bersa RESORTE DEL RETEN DE CARGADOR | JGO Armeria";"RESORTE DEL RETEN DE CARGADOR";"Bersa";"SI";"T492403";"";"";""
"bersa-resorte-del-reten-de-percutor";"Bersa RESORTE DEL RETEN DE PERCUTOR";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"4367.58";"";"1";"15";"10";"30";"5";"T491211";"";"SI";"NO";"RESORTE DEL RETEN DE PERCUTOR";"bersa";"Bersa RESORTE DEL RETEN DE PERCUTOR | JGO Armeria";"RESORTE DEL RETEN DE PERCUTOR";"Bersa";"SI";"T491211";"";"";""
"bersa-resorte-del-seguro-automatico-del-percut";"Bersa RESORTE DEL SEGURO AUTOMATICO DEL PERCUTOR";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"6597.35";"";"1";"15";"10";"30";"5";"T901208P";"";"SI";"NO";"RESORTE DEL SEGURO AUTOMATICO DEL PERCUTOR";"bersa";"Bersa RESORTE DEL SEGURO AUTOMATICO DEL PERCUTOR | JGO Armeria";"RESORTE DEL SEGURO AUTOMATICO DEL PERCUTOR";"Bersa";"SI";"T901208P";"";"";""
"bersa-resorte-del-sensor";"Bersa RESORTE DEL SENSOR";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"3797.5";"";"1";"15";"10";"30";"5";"TP380CCA43";"";"SI";"NO";"RESORTE DEL SENSOR";"bersa";"Bersa RESORTE DEL SENSOR | JGO Armeria";"RESORTE DEL SENSOR";"Bersa";"SI";"TP380CCA43";"";"";""
"bersa-resorte-del-tirante-de-martillo";"Bersa RESORTE DEL TIRANTE DE MARTILLO";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"5011.22";"";"1";"15";"10";"30";"5";"TPB380B23";"";"SI";"NO";"RESORTE DEL TIRANTE DE MARTILLO";"bersa";"Bersa RESORTE DEL TIRANTE DE MARTILLO | JGO Armeria";"RESORTE DEL TIRANTE DE MARTILLO";"Bersa";"SI";"TPB380B23";"";"";""
"bersa-resorte-externo-del-percutor";"Bersa RESORTE EXTERNO DEL PERCUTOR";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"3002.14";"";"1";"15";"10";"30";"5";"T491209";"";"SI";"NO";"RESORTE EXTERNO DEL PERCUTOR";"bersa";"Bersa RESORTE EXTERNO DEL PERCUTOR | JGO Armeria";"RESORTE EXTERNO DEL PERCUTOR";"Bersa";"SI";"T491209";"";"";""
"bersa-resorte-extractor";"Bersa RESORTE EXTRACTOR";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"4730.78";"";"1";"15";"10";"30";"5";"TP22A6";"";"SI";"NO";"RESORTE EXTRACTOR";"bersa";"Bersa RESORTE EXTRACTOR | JGO Armeria";"RESORTE EXTRACTOR";"Bersa";"SI";"TP22A6";"";"";""
"bersa-resorte-extractor-nuevo-posterior-2022";"Bersa RESORTE EXTRACTOR NUEVO ( POSTERIOR 2022 )";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"4427.35";"";"1";"15";"10";"30";"5";"T491306";"";"SI";"NO";"RESORTE EXTRACTOR NUEVO ( POSTERIOR 2022 )";"bersa";"Bersa RESORTE EXTRACTOR NUEVO ( POSTERIOR 2022 ) | JGO Armeria";"RESORTE EXTRACTOR NUEVO ( POSTERIOR 2022 )";"Bersa";"SI";"T491306";"";"";""
"bersa-resorte-indicador-de-bala-en-recamara";"Bersa RESORTE INDICADOR DE BALA EN RECAMARA";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"4730.78";"";"1";"15";"10";"30";"5";"T901502";"";"SI";"NO";"RESORTE INDICADOR DE BALA EN RECAMARA";"bersa";"Bersa RESORTE INDICADOR DE BALA EN RECAMARA | JGO Armeria";"RESORTE INDICADOR DE BALA EN RECAMARA";"Bersa";"SI";"T901502";"";"";""
"bersa-resorte-palanca-de-desarme";"Bersa RESORTE PALANCA DE DESARME";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"4730.78";"";"1";"15";"10";"30";"5";"TP22A18";"";"SI";"NO";"RESORTE PALANCA DE DESARME";"bersa";"Bersa RESORTE PALANCA DE DESARME | JGO Armeria";"RESORTE PALANCA DE DESARME";"Bersa";"SI";"TP22A18";"";"";""
"bersa-resorte-recuperador";"Bersa RESORTE RECUPERADOR";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"15479.62";"";"1";"15";"10";"30";"5";"TP22A9";"";"SI";"NO";"RESORTE RECUPERADOR";"bersa";"Bersa RESORTE RECUPERADOR | JGO Armeria";"RESORTE RECUPERADOR";"Bersa";"SI";"TP22A9";"";"";""
"bersa-resorte-recuperador-compacta-9-40-45";"Bersa RESORTE RECUPERADOR COMPACTA 9/40 / 45";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"12468.29";"";"1";"15";"10";"30";"5";"T911535";"";"SI";"NO";"RESORTE RECUPERADOR COMPACTA 9/40 / 45";"bersa";"Bersa RESORTE RECUPERADOR COMPACTA 9/40 / 45 | JGO Armeria";"RESORTE RECUPERADOR COMPACTA 9/40 / 45";"Bersa";"SI";"T911535";"";"";""
"bersa-resorte-recuperador-full-9-40";"Bersa RESORTE RECUPERADOR FULL 9/40";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"12468.29";"";"1";"15";"10";"30";"5";"T901104";"";"SI";"NO";"RESORTE RECUPERADOR FULL 9/40";"bersa";"Bersa RESORTE RECUPERADOR FULL 9/40 | JGO Armeria";"RESORTE RECUPERADOR FULL 9/40";"Bersa";"SI";"T901104";"";"";""
"bersa-resorte-recuperador-light-2700g-apto-p";"Bersa RESORTE RECUPERADOR LIGHT - 2700g APTO PARA MUNICION STANDARD";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"15631.34";"";"1";"15";"10";"30";"5";"TP22A10";"";"SI";"NO";"RESORTE RECUPERADOR LIGHT - 2700g APTO PARA MUNICION STANDARD";"bersa";"Bersa RESORTE RECUPERADOR LIGHT - 2700g APTO PARA MUNICION STANDARD | JGO Armeria";"RESORTE RECUPERADOR LIGHT - 2700g APTO PARA MUNICION STANDARD";"Bersa";"SI";"TP22A10";"";"";""
"bersa-resorte-refuerzo-del-extractor-anterior";"Bersa RESORTE REFUERZO DEL EXTRACTOR (ANTERIOR 2022)";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"4730.78";"";"1";"15";"10";"30";"5";"T901221";"";"SI";"NO";"RESORTE REFUERZO DEL EXTRACTOR (ANTERIOR 2022)";"bersa";"Bersa RESORTE REFUERZO DEL EXTRACTOR (ANTERIOR 2022) | JGO Armeria";"RESORTE REFUERZO DEL EXTRACTOR (ANTERIOR 2022)";"Bersa";"SI";"T901221";"";"";""
"bersa-resorte-reten-corredera-22";"Bersa RESORTE RETEN CORREDERA 22";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"4008.98";"";"1";"15";"10";"30";"5";"TP22A34";"";"SI";"NO";"RESORTE RETEN CORREDERA 22";"bersa";"Bersa RESORTE RETEN CORREDERA 22 | JGO Armeria";"RESORTE RETEN CORREDERA 22";"Bersa";"SI";"TP22A34";"";"";""
"bersa-resorte-reten-de-corredera";"Bersa RESORTE RETEN DE CORREDERA";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"3043.51";"";"1";"15";"10";"30";"5";"TP380A34";"";"SI";"NO";"RESORTE RETEN DE CORREDERA";"bersa";"Bersa RESORTE RETEN DE CORREDERA | JGO Armeria";"RESORTE RETEN DE CORREDERA";"Bersa";"SI";"TP380A34";"";"";""
"bersa-resorte-seguro-tirante-de-martillo";"Bersa RESORTE SEGURO TIRANTE DE MARTILLO";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"4330.8";"";"1";"15";"10";"30";"5";"T902417";"";"SI";"NO";"RESORTE SEGURO TIRANTE DE MARTILLO";"bersa";"Bersa RESORTE SEGURO TIRANTE DE MARTILLO | JGO Armeria";"RESORTE SEGURO TIRANTE DE MARTILLO";"Bersa";"SI";"T902417";"";"";""
"bersa-resorte-tirante-de-martillo";"Bersa RESORTE TIRANTE DE MARTILLO";"Accesorios > Repuestos y Partes";"";"";"";"";"";"";"4730.78";"";"1";"15";"10";"30";"5";"TP22B16";"";"SI";"NO";"RESORTE TIRANTE DE MARTILLO";"bersa";"Bersa RESORTE TIRANTE DE MARTILLO | JGO Armeria";"RESORTE TIRANTE DE MARTILLO";"Bersa";"SI";"TP22B16";"";"";""
